SubfileType	Full-resolution image	Obraz w pełnej rozdzielczości
SubfileType	Reduced-resolution image	Obraz o zredukowanej rozdzielczości
SubfileType	Single page of multi-page image	Jedna strona obrazu wielostronicowego
SubfileType	Single page of multi-page reduced-resolution image	Jedna strona obrazu wielostronicowego o zredukowanej rozdzielczości
SubfileType	TIFF/IT final page	Ostatnia strona TIFF/IT
SubfileType	Transparency mask	Maska przezroczystości
SubfileType	Transparency mask of multi-page image	Maska przezroczystości obrazu wielostronicowego
SubfileType	Transparency mask of reduced-resolution image	Maska przezroczystości obrazu o zredukowanej rozdzielczości
SubfileType	Transparency mask of reduced-resolution multi-page image	Maska przezroczystości obrazu wielostronicowego o zredukowanej rozdzielczości
SubfileType	invalid	Błędny
SubjectDistanceRange	Close	Zbliżenie
SubjectDistanceRange	Distant	Odległy plan
SubjectDistanceRange	Macro	Makro
SubjectProgram	None	Brak
T6Options	Uncompressed	Nieskompresowany
Technology	Active Matrix Display	Wyświetlacz z matrycą aktywną
Technology	Cathode Ray Tube Display	Wyświetlacz kineskopowy
Technology	Digital Camera	Aparat cyfrowy
Technology	Dye Sublimation Printer	Drukarka termosublimacyjna
Technology	Electrophotographic Printer	Drukarka laserowa
Technology	Film Scanner	Skaner do filmów
Technology	Film Writer	Zapis na filmie
Technology	Ink Jet Printer	Drukarka atramentowa
Technology	Passive Matrix Display	Wyświetlacz z matrycą pasywną
Technology	Photo CD	Foto-CD
Technology	Photographic Paper Printer	Drukarka z papierem fotograficznym
Technology	Projection Television	Projektor telewizyjny
Technology	Reflective Scanner	Skaner
Technology	Video Camera	Kamera wideo
Technology	Video Monitor	Monitor wideo
Teleconverter	None	Brak
ToningEffectMonochrome	None	Brak
Transformation	Horizontal (normal)	0° (góra/lewo)
Transformation	Mirror horizontal	0° (góra/prawo)
Transformation	Mirror horizontal and rotate 270 CW	90° CW (lewo/góra)
Transformation	Mirror horizontal and rotate 90 CW	90° CCW (prawo/dół)
Transformation	Mirror vertical	180° (dół/lewo)
Transformation	Rotate 180	180° (dół/prawo)
Transformation	Rotate 270 CW	90° CW (lewo/dół)
Transformation	Rotate 90 CW	90° CCW (prawo/góra)
WBAdjLighting	None	Brak
WhiteBalance	Auto	Automatyczny balans bieli
WhiteBalance	Black & White	Monochromatyczny
WhiteBalance	Cloudy	Pochmurna pogoda
WhiteBalance	Cool White Fluorescent	Jarzeniówka z zimnym białym światłem
WhiteBalance	Custom 1	WŁASNE 1
WhiteBalance	Custom 2	WŁASNE 2
WhiteBalance	Custom 3	WŁASNE 3
WhiteBalance	Custom 4	WŁASNE 4
WhiteBalance	Day White Fluorescent	Jarzeniówka z naturalnym białym światłem
WhiteBalance	Daylight	Światło dzienne
WhiteBalance	Daylight Fluorescent	Jarzeniówka ze światłem dziennym
WhiteBalance	Fluorescent	Jarzeniowy
WhiteBalance	Manual	Manualny balans bieli
WhiteBalance	Shade	Cień
WhiteBalance	Tungsten	Światło żarówek
WhiteBalanceMode	Auto (Cloudy)	Automatyczny (zachmurzenie)
WhiteBalanceMode	Auto (Day White Fluorescent)	Automatyczny (białe fluorescencyjne światło dzienne)
WhiteBalanceMode	Auto (Daylight Fluorescent)	Automatyczny (fluorescencyjne światło dzienne)
WhiteBalanceMode	Auto (Daylight)	Automatyczny (światło dzienne)
WhiteBalanceMode	Auto (Flash)	Automatyczny (lampa błyskowa)
WhiteBalanceMode	Auto (Shade)	Automatyczny (cień)
WhiteBalanceMode	Auto (Tungsten)	Automatyczny (światło żarowe)
WhiteBalanceMode	Auto (White Fluorescent)	Automatyczny (białe światło fluorescencyjne)
WhiteBalanceMode	Unknown	Automatyczny (nie wykryty)
WhiteBalanceMode	User-Selected	Użytkownika
WorldTimeLocation	Destination	Przeznaczenie
WorldTimeLocation	Hometown	Miasto domowe
YCbCrPositioning	Centered	Wyśrodkowane
YCbCrPositioning	Co-sited	Obok siebie (?)
